出現形	正解	予測
逆流性胆管炎	逆行性胆管炎	胃炎
関節痛症状	関節痛	関節痛
空気塞栓	空気塞栓症	空気塞栓症
肝膿瘍破裂	肝膿瘍	肝膿瘍
総肺静脈還流異常症	肺静脈還流異常症	総肺静脈還流異常
両下腿痛	下腿痛	疼痛
左橈骨頭脱臼骨折	脱臼骨折	橈骨頭骨折
正中創感染	創傷感染症	肝炎
左網膜分枝動脈閉塞症	動脈閉塞症	網膜動脈閉塞症
頸部浮腫	浮腫	浮腫
肺扁平上皮癌、病期不明	肺扁平上皮癌	肺扁平上皮癌
低血圧自覚症状	低血圧症	低血圧症
常時痛み	疼痛	疼痛
倦怠感増	倦怠感	倦怠感
脾臓腫瘍	脾腫瘍	腫瘍
多発肝転移増大	転移性肝癌	肝腫大
頸部食道狭窄	食道狭窄	食道狭窄
陰茎アポクリン癌	陰茎アポクリン腺癌	陰茎アポクリン腺癌
元来月経痛	月経痛	月経痛
胆嚢十二指腸瘻	胆のう十二指腸瘻	直腸腟瘻
特発性肺胞出血	肺胞出血	肺胞出血
左鼠径部疼痛	鼡径部痛	鼡径部痛
左側頬粘膜癌	頬粘膜癌	頬粘膜癌
円盤状皮疹	円板状エリテマトーデス	円板状エリテマトーデス
左手首疼痛	手部痛	手関節痛
アレルギー反応	アレルギー	アレルギー
夜間痙攣	痙攣	痙攣
膵体部小嚢胞	腫瘍性膵のう胞	膵のう胞
耳介脂漏性湿疹少	脂漏性皮膚炎	脂漏性皮膚炎
両側急性硬膜下出血	急性硬膜下血腫	急性硬膜下血腫
毎回尿失禁	尿失禁症	尿失禁症
喉頭蓋腫脹	喉頭蓋炎	喉頭蓋炎
愁訴	不定愁訴症	
血腫不変	血腫	血腫
各種膠原病	膠原病	膠原病
肺気胸	気胸	肺気腫
深部感覚鈍麻	感覚異常症	知覚鈍麻
脊柱圧痛	圧痛	圧痛
亜脱臼傾向	亜脱臼	亜脱臼
自傷痕	自傷	自傷
嘔吐持続	嘔吐症	嘔吐症
痙攣重積後脳症	痙攣重積型二相性急性脳症	痙攣重積発作
小腸大腸型	小腸大腸クローン病	小腸炎
薬剤肝障害	薬物性肝障害	薬物性肝障害
転移性膵体部癌	膵体部癌	膵体部癌
左前頭葉神経膠腫	前頭葉神経膠腫	前頭葉神経膠腫
精神運動興奮	精神運動興奮状態	精神運動興奮状態
インフルエンザＡ型感染症	インフルエンザＡ型	インフルエンザＡ型
紅斑反応	紅斑症	紅斑症
右尿管結石症	尿管結石症	尿管結石症
瞳孔不同	瞳孔不同症	瞳孔不同症
多発肝転移巣	転移性肝腫瘍	肝腫瘍
顕微鏡的大腸炎	大腸炎	顕微鏡的血尿
直腸Ｒａ癌	直腸癌	直腸癌
原発性アルドステロン	原発性アルドステロン症	原発性アルドステロン症
苔癬局面	苔癬	苔癬
足趾爪混濁肥厚	ころもじらみ寄生症	
ＣＭＶ肺炎	サイトメガロウイルス肺炎	胃炎
右ＩＣＡ狭窄	内頚動脈狭窄症	内頚動脈狭窄症
痰貯留	喀痰	喀痰
足趾蜂窩織炎	足蜂巣炎	下肢蜂巣炎
僧帽弁狭窄兼逆流症	僧帽弁狭窄症	僧帽弁狭窄症
中背部悪性黒色腫	背部悪性黒色腫	背部悪性黒色腫
歯槽膿漏	歯周炎	歯周炎
左肘関節破壊	関節リウマチ・肘関節	肘関節炎
副甲状腺亢進症	副甲状腺機能亢進症	副甲状腺機能亢進症
右声帯不全麻痺	声帯不全麻痺	声帯不全麻痺
心合併症	心臓合併症	出血
皮下石灰化	皮膚石灰沈着症	皮下腫瘤
薬剤性発熱	発熱	発熱
労作時前胸部痛	前胸部痛	前胸部痛
肺炎等	肺炎	肺炎
軽度ＡＤＨＤ	注意欠陥多動障害	腎障害
新生児一過性多呼	新生児一過性多呼吸	新生児一過性多呼吸
両心房拡大	心肥大	大動脈炎
上転障害	眼球運動障害	肝疾患
不眠状態	不眠症	不眠症
プレクリニカルクッシング症候群	クッシング症候群	
左胸鎖乳突筋炎	胸鎖乳突筋炎	胸鎖乳突筋炎
腫瘍性	腫瘍	腫瘍
時々関節痛	関節痛	関節痛
嫌悪感	悪寒	悪寒
二次性僧帽弁閉鎖不全症	僧帽弁閉鎖不全症	僧帽弁閉鎖不全症
急性大動脈弁閉鎖不全	大動脈弁閉鎖不全症	
左心肥大	心肥大	心肥大
腹痛嘔気	嘔気	嘔気
前頭部打撲	頭部打撲	打撲傷
左大腿部骨外性粘液型軟骨肉腫	軟骨肉腫	
高度異形成相当	子宮頚部高度異形成	
腹緊なし	腹部膨満	過眠
右頚部ＬＮ腫大	リンパ節腫大	頚部リンパ節腫脹
側卵巣嚢腫	卵巣のう腫	卵巣のう腫
哺乳後嘔吐	嘔吐症	嘔吐症
右結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
Ｃｒｏｎｋｈｉｔｅ−Ｃａｎａｄａ症候群	クロンカイト・カナダ症候群	Ｃ型肝炎
心嚢液貯留	心膜液貯留	心膜液貯留
臓器限局性前立腺癌	限局性前立腺癌	限局性前立腺癌
貧血傾向	貧血	貧血
右中大脳動脈梗塞	内頚動脈塞栓症	中大脳動脈塞栓症
日中傾眠	傾眠症	傾眠症
脾臓結核	結核	結核
食後高血糖	高血糖症	高血糖症
高浸透圧血症	高血糖高浸透圧症候群	高脂血症
両下肢軽度浮腫	下肢浮腫	下肢リンパ浮腫
右間歇性跛行	間欠性跛行	間欠性跛行
陰嚢ヘルニア	陰のうヘルニア	陰のうヘルニア
多形紅斑型薬疹	薬疹	多形紅斑
右腋窩リンパ節腫脹	腋窩リンパ節腫脹	腋窩リンパ節腫脹
静脈内腫瘍栓	腫瘍	静脈塞栓症
爪甲剥離症	爪剥離症	爪剥離症
再度急性腎不全	急性腎不全	急性腎不全
進行再発大腸癌	大腸癌	進行乳癌
胃接合部癌	胃癌	癌
耳閉塞感	耳閉感	耳閉感
手足しびれ	しびれ感	しびれ感
内膜損傷	損傷	損傷
胃小彎側ＬＮ転移	胃周囲リンパ節転移	リンパ節転移
軽度発達遅滞	発達遅滞	発達遅滞
非浸潤性膀胱癌	膀胱癌	非浸潤性乳癌
右先天性耳瘻孔	先天性耳瘻孔	先天性耳瘻孔
脂肪腫摘出	脂肪腫	脂肪腫
椎間板ヘルニア有	椎間板ヘルニア	椎間板ヘルニア
扁平ポリープ	ポリープ	ポリープ
咽頭知覚障害	咽頭異常感症	知覚障害
腸液貯留	体液貯留	腸出血
両変形性膝関節症	変形性膝関節症	変形性膝関節症
急性胆嚢胆管炎	胆管炎	急性胆のう炎
扁平上皮癌	癌	癌
内痔核脱出	内痔核	内痔核
びまん性脳浮腫	脳浮腫	肺形成不全症
呼気困難	呼吸困難	呼吸困難
重症鬱血性心不全	うっ血性心不全	肝不全
大腸早期癌	大腸癌	大腸癌
喘鳴聴取	喘鳴	喘鳴
左乳癌特	乳癌	癌
Ａ型溶連菌感染症	溶連菌感染症	溶連菌感染症
悪性副腎外褐色細胞腫	褐色細胞腫	悪性腫瘍
傍隔壁型肺気腫	肺気腫	気腫性心膜炎
角膜糜爛	角膜びらん	角膜びらん
骨盤内播種新生	骨盤転移	腹膜癌
急性非代償性心不全	心不全	急性肝不全
最近便秘	便秘症	便秘症
右頬部痛	頬部痛	頬部痛
右肺動静脈瘻	肺動静脈瘻	肺動静脈瘻
１型高ウイルスＣ型慢性肝炎	Ｃ型慢性肝炎	Ｃ型肝炎ウイルス感染
問題なし膀胱直腸障害	膀胱直腸障害	膀胱直腸障害
Ｌｉｓｔｅｒｉａ腸炎	細菌性腸炎	細菌性腸炎
右膿胸	膿胸	膿胸
ヒリヒリ感	疼痛	そう痒
時折胸痛	胸痛	胸痛
大動脈弁下心室中隔欠損	心室中隔欠損症	心室中隔欠損症
右傍矢状静脈洞髄膜腫	髄膜腫	傍矢状洞髄膜腫
無自覚性低血糖	低血糖	低血糖昏睡
両側卵管留血腫	卵管留血腫	卵管留血腫
脱水注意	脱水症	脱水症
心尖部型肥大型心筋症	肥大型心筋症	心尖部肥大型心筋症
右飛蚊症	飛蚊症	飛蚊症
腎不全保存期	腎不全	腎不全
口腔内炎	口内炎	口内炎
びまん性大細胞	びまん性大細胞型Ｂ細胞性リンパ腫	肺癌
大うつ病	単極性うつ病	うつ病
肝門部悪性リンパ腫	肝門部リンパ節転移	悪性リンパ腫
精神病性うつ病	うつ病	うつ病
水疱性類天疱	水疱症	水疱症
中枢性低換気	換気量減少	血気胸
右膝ＡＣＬ損傷	前十字靱帯損傷	膝靱帯損傷
全身倦怠感軽度	全身倦怠感	全身倦怠感
混合難聴	難聴	難聴
毛孔一致性丘疹	丘疹	丘疹
先天性巨大色素性母斑	巨大母斑細胞母斑	
不安大	不安障害	腫瘍
胸骨下液体貯留	体液貯留	体液貯留
新出肺転移	転移性肺腫瘍	肺癌
左聴器癌	癌	癌
多発脳神経障害	多発性脳神経障害	脳神経麻痺
上腹部リンパ節転移	リンパ節転移	リンパ節転移
被殻梗塞	被殻出血	脳梗塞
直腸Ｒａｂ癌	直腸癌	直腸癌
軽度高血糖	高血糖症	高血糖症
本日硬便少量	便異常	便異常
２型腫瘤	腫瘤	腫瘤
右腎無形成	腎無形成	腎無形成
リンパ節圧痛	圧痛	リンパ節症
全身性細菌感染症	細菌感染症	細菌感染症
脳髄膜瘤	髄膜脳瘤	髄膜瘤
水頭症症状	水頭症	水頭症
小血栓	血液凝固異常	腫瘍
右耳失聴	聴覚消失	感音難聴
統合失調症合併	統合失調症	統合失調症
胃痛症状	胃痛	胃痛
急性期ＨＩＶ感染症	ＨＩＶ感染症	ＨＩＶ感染症
右下肢運動障害	四肢運動障害	運動麻痺
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	
上行結腸腫瘤	腫瘤	腫瘤
過食症状	過食症	過食症
疾病不安	不安障害	不安障害
肺癌手術	肺癌	肺癌
色素脱失	炎症後色素脱失	色素失調症
膿貯留	膿瘍	膿瘍
片側副腎腫瘍	副腎腫瘍	副腎腫瘍
リンパ節腫脹	リンパ節腫大	リンパ節炎
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	椎骨動脈瘤
カテ感染	カテーテル感染症	肝炎
安心感	心気症	心気症
左鼡径ヘルニア再発	鼡径ヘルニア	鼡径ヘルニア
胃食道静脈瘤破裂	食道静脈瘤破裂	胃静脈瘤
左足背蜂窩織炎	足背蜂巣炎	足背蜂巣炎
右胸水貯留	胸水貯留	胸水貯留
暗青色斑	青色母斑	青色母斑
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	蛋白尿
疲労感生	疲労感	疲労感
感染性静脈血栓症	静脈血栓症	静脈血栓症
両側腎腫大	腎腫大	腎腫大
過敏性膀胱炎	膀胱炎	過敏性肺炎
包交時出血	出血	出血
右坐骨骨折	坐骨骨折	坐骨骨折
右耳下腺腫脹	耳下腺腫脹	耳下腺腫脹
進行肺癌	肺癌	肺癌
肋骨起始部骨転移	肋骨転移	肋骨転移
外傷性変化	外傷	外傷
中等度精神遅滞	中等度知的障害	精神障害
先天性左股関節脱臼	先天性股関節脱臼	先天性股関節脱臼
リポフスチン沈着	神経セロイドリポフスチン症	
鮮血痰	血痰	喀痰
壊死性変化	壊死	壊死
溶連菌感染	溶連菌感染症	溶連菌感染症
局所発赤	発赤	発赤
不整脈チーム	不整脈	不整脈
中等度ＣＯＰＤ	慢性閉塞性肺疾患	慢性閉塞性肺疾患
胸部圧痛	圧痛	圧痛
両上肢痛	上肢痛	上肢痛
気分不快症状	悪心	悪心
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折
乳突蜂巣	乳様突起炎	皮膚炎
褥創形成	褥瘡	褥瘡
ガマ腫	がま腫	大腸腺腫
膀胱腫瘍再発	膀胱腫瘍	膀胱腫瘍
夜間せん妄状態	せん妄	夜間せん妄
神経系腫瘍	腫瘍	腫瘍
クッシング徴候	クッシング症候群	クッシング症候群
先天性側弯	肋骨異常を伴う先天性側弯症	
非定型抗酸菌肺炎	肺炎	非定型肺炎
軽度甲状腺腫大	甲状腺腫	甲状腺腫
手足痺れ	四肢しびれ	四肢しびれ
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	濾胞性リンパ腫
左下葉肺癌	下葉肺癌	肺癌
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	
若年性認知症	認知症	認知症
外腸骨域リンパ節腫大	リンパ節腫大	リンパ節腫大
貧血高度	貧血	貧血
腰部腫瘍	腰椎部腫瘍	腰部腫瘤
鼠径ヘルニア	鼡径ヘルニア	鼡径ヘルニア
分化型管状腺癌	癌	食道癌
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	侵襲性肺アスペルギルス症
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	
右下葉結節影	胸部異常陰影	腫瘤
軽度左軸偏位	心電図左軸偏位	
左頚部結核性リンパ節炎	結核性リンパ節炎	結核性リンパ節炎
食道がん	食道癌	食道癌
肛門部発赤	発赤	発赤
脳室拡大進行	脳室拡大	脳室拡大
下腿潰瘍	下腿皮膚潰瘍	下腿発赤
小脳転移	転移性脳腫瘍	小脳腫瘍
腎盂軽度拡張	腎盂拡張	腎盂拡張
腫瘍指摘	腫瘍	腫瘍
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	心臓悪性リンパ腫
準夜帯嘔気	嘔気	嘔気
成人Ｓｔｉｌｌ病	成人スチル病	成人スチル病
脳血管疾患	脳血管障害	脳疾患
左膝窩部痛	膝窩部痛	膝窩部痛
非浸潤性尿路上皮癌	尿管尿路上皮癌	膀胱尿路上皮癌
下咽頭がん	下咽頭癌	下咽頭癌
両上肢痺れ	上肢しびれ	上肢しびれ
混合性肝癌	肝癌	混合型肝癌
甲状腺痛	甲状腺炎	疼痛
少量血便	血便	血便
脳梗塞有	脳梗塞	脳梗塞
痕発赤	発赤	発赤
不消化便	消化不良性下痢	
末梢性めまい	めまい症	末梢性めまい症
左上腕骨肉腫	上腕骨骨肉腫	骨肉腫
四肢型運動失調	運動失調	四肢運動障害
産生胃癌	胃癌	胃癌
下肢冷感軽度	下肢冷感	下肢冷感
左室内同期不全	左室不全	左室不全
左脛腓骨骨折	腓骨骨折	腓骨骨折
漿液性腺腫	卵巣漿液性腺腫	腫瘍
日本海裂頭条虫	日本海裂頭条虫症	日本海裂頭条虫症
先天性脳血管異常	脳動静脈奇形	脳血管障害
臀部皮疹	発疹	発疹
歩行時軽度跛行	跛行	跛行
心室中隔扁平化	心室中隔欠損症	心室中隔欠損症
フルニエ壊疽	外陰部壊死性筋膜炎	
肝芽腫再発	肝芽腫	肝芽腫
状血管腫	血管腫	浮腫
卵巣癌破裂	卵巣癌	卵巣癌
右下腿疼痛	下腿痛	疼痛
軽度眼球突出	眼球突出症	眼球突出症
前頭葉障害	前頭葉症候群	前頭葉症候群
歯牙損傷	切歯破折	切歯破折
両側乳糜胸水	胸水貯留	乳び胸
肺門部リンパ節腫大	肺門リンパ節腫脹	リンパ節腫大
麻疹罹患歴	麻疹	麻疹
尿漏れ	尿失禁症	胆汁瘻
心膜播種	腹膜播種	胃癌
髄液播種	腹膜播種	腹膜播種
左腎動脈狭窄症	腎動脈狭窄症	腎動脈狭窄症
体動時創部痛	術創部痛	疼痛
後頭部皮下血腫	頭部皮下血腫	頭部皮下血腫
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	ＭＲＳＡ感染症
篩骨蜂巣	篩骨洞炎	篩骨洞炎
左退形成性星細胞腫	退形成性星細胞腫	退形成性星細胞腫
仮性動脈瘤切除	偽性動脈瘤	腸骨腫瘍
鼻中隔血腫	血腫	血腫
左嗅裂ポリープ	ポリープ	ポリープ
労作時疲労	疲労感	疲労感
不定愁訴多	不定愁訴症	不定愁訴症
軽度失調性構音障害	構音障害	
びらんからの出血	出血	出血
動揺性精神神経症状	神経症	精神神経症
過呼吸気味	過換気症	過換気症
真菌性感染性心内膜炎	細菌性心内膜炎	感染性心内膜炎
気道狭窄音	気道狭窄	気道狭窄
未分類関節炎	関節炎	関節炎
左視床出血	視床出血	視床出血
骨突出部発赤	発赤	発赤
神経症性うつ病	抑うつ神経症	抑うつ神経症
右浸潤影	胸部異常陰影	
四肢近位筋筋力低下	筋力低下	四肢筋力低下
左耳後部腫瘤	耳後部腫瘤	耳後部腫瘤
右乳腺良性腫瘍	乳腺腫瘍	乳腺腫瘍
左尿管結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
イレウス気味	偽性イレウス	イレウス
筋力低下可能性	筋力低下	筋力低下
咽喉頭違和感	咽喉頭異常感症	咽喉頭異常感症
前立腺癌死	前立腺癌	前立腺癌
再度皮疹	発疹	発疹
左肩腱板損傷	肩腱板損傷	肩腱板損傷
低形成	骨髄低形成	低形成腎
再脱臼	脱臼	脱臼
左肺動脈狭窄症	肺動脈狭窄症	肺動脈狭窄症
肺動脈弁上狭窄	肺動脈弁上狭窄症	肺動脈弁上狭窄症
後頸部発赤	発赤	発赤
血管原性浮腫	浮腫	血管腫
偽粘液腫	粘液腫	粘液腫
毛包向性菌状息肉症	菌状息肉症	
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	
嚢胞様腫瘤像	腫瘤	腫瘤
右足不随意運動	不随意運動症	不随意運動症
婦人科癌	癌	悪性腫瘍
両側眼振	眼振	眼振
爪水虫	爪白癬	爪白癬
子宮体癌Ｉａ期	子宮体癌	子宮体癌
過活動型せん妄	せん妄	
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	うっ滞性皮膚炎
ＢＰＳＤ	認知症に重なったせん妄	心身症
進行性核上麻痺	進行性核上性麻痺	進行性核上性麻痺
汎発性水痘感染症	水痘	水痘
えん下障害	嚥下障害	下肢麻痺
左上腕悪性黒色腫	上腕部悪性黒色腫	悪性黒色腫
左側頭葉挫傷	脳挫傷	脳挫傷
虚血性肝炎	肝炎	肝炎
重症敗血症	敗血症	敗血症
幽門前部狭窄	幽門狭窄症	幽門狭窄症
圧迫移植部ネクローシス	壊死	壊死
子宮頸癌子宮頚癌	子宮頚癌	子宮頚癌
舌乾燥	口腔乾燥症	乾皮症
足痛い	足痛	足痛
円形紅斑	紅斑症	紅斑症
左眼後発性白内障	白内障	白内障
徐脈気味	徐脈	徐脈
境界性パーソナリティ障害	境界型パーソナリティ障害	
鼻骨折	鼻骨骨折	鼻骨骨折
膵尾部腫瘤性病変	膵腫瘤	腫瘤
重症腸炎	腸炎	腸炎
左大腿骨転子下骨折	転子下骨折	大腿骨転子部骨折
左低形成腎	低形成腎	低形成腎
肺野すりガラス状陰影	肺野異常陰影	肺野異常陰影
アテローム性血栓性脳梗塞	血栓性脳梗塞	アテローム血栓性脳梗塞
結腸癌肝転移	転移性肝癌	結腸癌
診察時皮疹	発疹	発疹
切開関連性心房粗動	心房粗動	心房粗動
硬性白斑	白斑	白斑
術後不整脈	不整脈	不整脈
広範囲脊柱管狭窄症	広範脊柱管狭窄症	広範脊柱管狭窄症
中～低分化肝細胞癌	肝細胞癌	肝細胞癌
起床時咳嗽	咳	咳
腰骨骨折	腰椎骨折	骨折
血性腹水貯留	腹水症	血性腹水
心理的不安	不安障害	不安障害
カンジダ肺炎	肺カンジダ症	カンジダ症
右小細胞癌	小細胞肺癌	小細胞肺癌
頬部悪性腫瘍	頬部腫瘍	頬部腫瘍
多源性ＰＶＣ散発	心室期外収縮	多源性心室期外収縮
原発性甲状腺機能低下	甲状腺機能低下症	甲状腺機能低下症
ヨードアレルギー	ヨード過敏症	ヨード過敏症
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	内頚動脈瘤
顔面形成	顔面形成異常	顔面形成異常
活動性肝炎	肝炎	肝炎
インフルエンザ陽性	インフルエンザ	インフルエンザ
眼球結膜浮腫	結膜浮腫	糖尿病
排便なし	便秘症	不眠症
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	全身性カンジダ症
顔面神経痛	三叉神経痛	顔面痛
多発肺膿瘍	肺膿瘍	肺膿瘍
疣贅様構造物	疣贅	疣贅
アルコ−ル性肝硬変	肝硬変症	肝硬変症
皮質層状壊死	壊死	皮膚壊死
発熱随伴症状	発熱	発熱
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	肺動脈血栓塞栓症
両下肢深部静脈血栓症	下肢静脈血栓症	両心不全
右上腕骨近位端骨折	上腕骨近位端骨折	上腕骨近位端骨折
脳炎脳症	脳症	脳炎
辺縁性脳炎	脳炎	脳炎
易疲労性強い	易疲労感	易疲労感
せん妄生	せん妄	せん妄
右第３趾爪囲炎	爪囲炎	
多発縦隔リンパ節転移	縦隔リンパ節転移	縦隔リンパ節転移
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	
圧迫時疼痛	疼痛	疼痛
症型Ａ群溶連菌感染症	溶連菌感染症	
末梢肺動脈塞栓症	動脈塞栓症	肺塞栓症
歩容困難	歩行障害	歩容異常
脳室出血	出血	脳室内出血
顔面痺れ	しびれ感	しびれ感
尿失禁状態	尿失禁症	尿失禁症
重度失調性構音障害	構音障害	
卵巣癌Ⅲｃ期	卵巣癌	卵巣癌
低血糖鞘状	低血糖	低血糖
発赤潰瘍	発赤	発赤
左下肺浸潤影	肺部異常陰影	肺結核腫
右大脳動脈未破裂動脈瘤	脳動脈瘤	
失語正常	失語症	腫瘤
先週頭痛	頭痛	頭痛
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	
失語持続	失語症	失語症
ＧＣＡ	巨細胞動脈炎	動脈炎
大動脈弁硬化症	大動脈弁狭窄症	大動脈硬化症
多発筋炎	多発性筋炎	筋炎
呼吸促迫症状	呼吸促迫	呼吸促迫
大腿骨骨頭壊死	大腿骨頭壊死	大腿骨壊死
呼気喘鳴	喘鳴	喘鳴
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	ＡＣＴＨ産生下垂体腺腫
次週左気胸	気胸	気胸
内分泌機能不全	内分泌機能異常	内分泌機能異常
熱	発熱	発熱
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	
軽度音声障害	音声障害	音声障害
緑膿菌腸炎	緑膿菌性腸炎	腸炎
ドレーン出血	出血	小脳出血
副鼻腔転移	副鼻腔癌	副鼻腔癌
原発不明癌頸部転移	原発不明癌	原発不明癌
発熱中	発熱	発熱
再発腫瘤	腫瘤	腫瘤
右錐体路障害	錐体路障害	錐体路障害
犬吠様咳嗽	咳	咳
両下肢筋痛	下肢筋肉痛	下肢筋肉痛
左室ブロック波形	心電図異常	
有痛性腫瘤	腫瘤	腫瘤
難治性冠攣縮性狭心症	冠攣縮性狭心症	冠攣縮性狭心症
起床時頭痛	頭痛	頭痛
Ⅱ型房室ブロック	房室ブロック	房室ブロック
眼白内障	白内障	白内障
慢性下気道感染	急性気管支炎	急性腸炎
乳頭様腎盂腫瘍	腎盂乳頭状癌	腎盂腫瘍
喀痰付着	喀痰	喀痰
両側下腿潰瘍	下腿皮膚潰瘍	下腿皮膚潰瘍
心肺停止後蘇生	心肺停止	心肺停止
ＳＣＤ	脊髄小脳変性症	腸炎
無症候性腸アメーバ症	腸アメーバ症	
手首痛	手部痛	関節痛
頸部食道癌	頚部食道癌	食道癌
症候性てんかん発症	症候性てんかん	症候性てんかん
左腎血管腫	腎血管腫	腎血管腫
地誌的失認	失認	失認
命令性幻聴	幻聴	幻聴
子宮体癌Ⅱ期	子宮体癌	子宮体癌
両側副腎腫瘍	副腎腫瘍	副腎腫瘍
左顔面神経麻痺症状	顔面神経麻痺	顔面神経麻痺
左顔面痛覚障害	片側痛覚鈍麻	顔面痛
顎部痛	顎痛	顎痛
元々疼痛	疼痛	疼痛
粘膿性鼻汁	鼻汁	鼻汁
膣原発横紋筋肉腫	横紋筋肉腫	横紋筋肉腫
卵巣嚢腫ＯＰ	卵巣のう腫	卵巣のう腫
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	
子宮筋肉腫	子宮肉腫	肉腫
肺血管陰影増強	肺血管疾患	肺部異常陰影
頭頸部放線菌症	放線菌症	放線菌症
腎機能障害	腎機能低下	腎障害
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	ホジキンリンパ腫
冠動脈−肺動脈瘻	肺動脈瘻	
嚥下時疼痛	嚥下痛	嚥下痛
術後創感染	術後膿瘍	術後創部感染
大腸ポリープ後	大腸ポリープ	大腸ポリープ
右下葉扁平上皮癌	下葉肺扁平上皮癌	癌
咳嗽法	咳	咳
高リスク前立腺癌	前立腺癌	下葉肺癌
門脈圧亢進	門脈圧亢進症	門脈圧亢進症
認知面低下	軽度認知障害	軽度認知障害
ノカルジア	ノカルジア症	ノカルジア症
右人工膝関節感染	人工膝関節感染	人工膝関節感染
膿梗塞	脳梗塞	脳梗塞
下大静脈狭窄	大静脈狭窄症	下大静脈症候群
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	十二指腸癌
左横隔膜弛緩症	横隔膜弛緩症	横隔膜弛緩症
火傷	熱傷	熱傷
入眠困難感	不眠症	不眠症
非定型カルチノイド腫瘍	カルチノイド	カルチノイド
軽度食欲低下	食欲不振	食欲不振
尿管結石有	尿管結石症	尿管結石症
両下腿壊疽性膿皮症様潰瘍	膿皮症	膿瘍
冠攣縮型狭心症	冠攣縮性狭心症	冠攣縮性狭心症
恥骨骨髄炎	骨髄炎	骨髄炎
かすみ目	視力低下	
眩暈消失	めまい	めまい症
手指関節腫脹	関節炎	手指関節炎
ＳＰＮ	充実性偽乳頭状腫瘍	リンパ節腫
夜間嘔気	嘔気	嘔気
左足背発赤	下腿発赤	足背腫脹
女性器クラミジア感染症	クラミジア感染症	
血液凝固障害	血液凝固異常	血液凝固異常
慢性的な呼吸困難	呼吸困難	慢性疼痛
右肺下葉肺炎	肺炎	肺炎
低酸素虚血性脳症	低酸素性脳症	低酸素性脳症
左大葉性肺炎	大葉性肺炎	大葉性肺炎
膵臓癌術後再発	膵癌	膵癌
足底湿疹	足湿疹	湿疹
歩行ふらつき	めまい	めまい
結腸縫合不全	縫合不全	縫合不全
多発肝血管腫	多発性肝血管腫	肝血管腫
紅色腫瘤	腫瘤	腫瘤
気管支閉鎖症	気管支閉鎖	気管支閉鎖
神経アミロイドーシス	アミロイドーシス	アミロイドーシス
夜疼痛	疼痛	下腿痛
咽頭粘膜発赤	発赤	咽頭発赤
時々不整脈	不整脈	不整脈
多発性リンパ節転移	多部位リンパ節転移	リンパ節転移
新生児死亡	原因不明の死亡	喉頭癌
最近花粉症	花粉症	花粉症
食道空腸吻合部狭窄	吻合部狭窄	空腸狭窄
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	クリオグロブリン血症性血管炎
右頬部擦過傷	頬部擦過創	頬部擦過創
右肺下葉癌	下葉肺癌	下葉肺癌
腎結石多発	腎結石症	腎結石症
ＥＢウイルス初感染	ＥＢウイルス感染症	ＥＢウイルス感染症
外表奇形	奇形	
急性膵臓炎	急性膵炎	急性膵炎
Ｉｓｐポリープ	大腸ポリープ	大腸ポリープ
咽頭部発赤	発赤	咽頭発赤
頭部腫瘍	頭部皮下腫瘍	頭部腫瘤
遅発性発疹	発疹	発疹
肺炎悪化	肺炎	肺炎
朝痰	喀痰	喀痰
子宮体癌Ⅳ期	子宮体癌	子宮体癌
骨外腫瘤形成	腫瘤	骨腫瘤
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	低リン血症
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	視神経脊髄炎
